IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,IND,India,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.05,,,0.03,,0.08,0.05 [0.03 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,MNE,Montenegro,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.05,,,0.03,,0.1,0.05 [0.03 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,DZA,Algeria,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.05,,,0.04,,0.05,0.05 [0.04 – 0.05],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.05,,,0.04,,0.05,0.05 [0.04 – 0.05],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.05,,,0.04,,0.05,0.05 [0.04 – 0.05],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.05,,,0.04,,0.05,0.05 [0.04 – 0.05],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,CRI,Costa Rica,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.05,,,0.04,,0.06,0.05 [0.04 – 0.06],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,GRC,Greece,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.05,,,0.04,,0.06,0.05 [0.04 – 0.06],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,IRL,Ireland,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.05,,,0.04,,0.06,0.05 [0.04 – 0.06],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.05,,,0.04,,0.06,0.05 [0.04 – 0.06],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,MEX,Mexico,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.05,,,0.04,,0.06,0.05 [0.04 – 0.06],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,NER,Niger,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.05,,,0.04,,0.06,0.05 [0.04 – 0.06],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,NER,Niger,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.05,,,0.04,,0.06,0.05 [0.04 – 0.06],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,NER,Niger,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.05,,,0.04,,0.06,0.05 [0.04 – 0.06],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,NIC,Nicaragua,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.05,,,0.04,,0.08,0.05 [0.04 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.05,,,0.05,,0.06,0.05 [0.05 – 0.06],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,GTM,Guatemala,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.06,,,0.03,,0.08,0.06 [0.03 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.06,,,0.03,,0.09,0.06 [0.03 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.06,,,0.03,,0.1,0.06 [0.03 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.06,,,0.03,,0.11,0.06 [0.03 – 0.11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ISL,Iceland,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.06,,,0.04,,0.11,0.06 [0.04 – 0.11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.06,,,0.04,,0.12,0.06 [0.04 – 0.12],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,FRA,France,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.06,,,0.05,,0.07,0.06 [0.05 – 0.07],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.06,,,0.05,,0.08,0.06 [0.05 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ROU,Romania,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.06,,,0.05,,0.08,0.06 [0.05 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.06,,,0.06,,0.07,0.06 [0.06 – 0.07],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,ERI,Eritrea,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.07,,,0.03,,0.21,0.07 [0.03 – 0.21],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,CYP,Cyprus,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.07,,,0.04,,0.09,0.07 [0.04 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,GTM,Guatemala,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.07,,,0.04,,0.1,0.07 [0.04 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.07,,,0.05,,0.08,0.07 [0.05 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,IRL,Ireland,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.07,,,0.05,,0.09,0.07 [0.05 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.07,,,0.05,,0.09,0.07 [0.05 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,HND,Honduras,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.07,,,0.05,,0.1,0.07 [0.05 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,LUX,Luxembourg,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.07,,,0.05,,0.1,0.07 [0.05 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.07,,,0.05,,0.1,0.07 [0.05 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.07,,,0.05,,0.11,0.07 [0.05 – 0.11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.07,,,0.06,,0.07,0.07 [0.06 – 0.07],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,CHL,Chile,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.07,,,0.06,,0.08,0.07 [0.06 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,CUB,Cuba,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.07,,,0.06,,0.08,0.07 [0.06 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.07,,,0.06,,0.08,0.07 [0.06 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.07,,,0.06,,0.09,0.07 [0.06 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.07,,,0.06,,0.09,0.07 [0.06 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.07,,,0.06,,0.09,0.07 [0.06 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.08,,,0.05,,0.12,0.08 [0.05 – 0.12],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,ARG,Argentina,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.08,,,0.06,,0.09,0.08 [0.06 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,LTU,Lithuania,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.08,,,0.06,,0.09,0.08 [0.06 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.08,,,0.06,,0.1,0.08 [0.06 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,PRT,Portugal,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.08,,,0.06,,0.1,0.08 [0.06 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,GEO,Georgia,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.08,,,0.07,,0.08,0.08 [0.07 – 0.08],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.08,,,0.07,,0.09,0.08 [0.07 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.08,,,0.07,,0.09,0.08 [0.07 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,ETH,Ethiopia,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.08,,,0.07,,0.1,0.08 [0.07 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.08,,,0.08,,0.09,0.08 [0.08 – 0.09],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,ERI,Eritrea,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.09,,,0.04,,0.25,0.09 [0.04 – 0.25],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.09,,,0.05,,0.14,0.09 [0.05 – 0.14],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,ESP,Spain,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.09,,,0.06,,0.1,0.09 [0.06 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,IRL,Ireland,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.09,,,0.06,,0.12,0.09 [0.06 – 0.12],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.09,,,0.06,,0.13,0.09 [0.06 – 0.13],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,NIC,Nicaragua,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.09,,,0.06,,0.13,0.09 [0.06 – 0.13],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.09,,,0.07,,0.11,0.09 [0.07 – 0.11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,ECU,Ecuador,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.09,,,0.07,,0.11,0.09 [0.07 – 0.11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,FRA,France,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.09,,,0.07,,0.11,0.09 [0.07 – 0.11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,GRC,Greece,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.09,,,0.07,,0.11,0.09 [0.07 – 0.11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,PER,Peru,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.09,,,0.07,,0.13,0.09 [0.07 – 0.13],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,SEN,Senegal,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.09,,,0.07,,0.13,0.09 [0.07 – 0.13],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,SEN,Senegal,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.09,,,0.07,,0.14,0.09 [0.07 – 0.14],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.09,,,0.08,,0.1,0.09 [0.08 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,TJK,Tajikistan,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.09,,,0.08,,0.11,0.09 [0.08 – 0.11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.09,,,0.09,,0.1,0.09 [0.09 – 0.1],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.1,,,0.01,,0.32,0.1 [0.01 – 0.32],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BLR,Belarus,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.1,,,0.06,,0.17,0.1 [0.06 – 0.17],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,LUX,Luxembourg,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.1,,,0.07,,0.14,0.1 [0.07 – 0.14],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,TJK,Tajikistan,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.1,,,0.08,,0.12,0.1 [0.08 – 0.12],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,SEN,Senegal,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.1,,,0.08,,0.15,0.1 [0.08 – 0.15],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.1,,,0.1,,0.11,0.1 [0.1 – 0.11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.1,,,0.1,,0.11,0.1 [0.1 – 0.11],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.11,,,0.01,,0.35,0.11 [0.01 – 0.35],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.11,,,0.07,,0.16,0.11 [0.07 – 0.16],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,MRT,Mauritania,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.11,,,0.07,,0.17,0.11 [0.07 – 0.17],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.11,,,0.09,,0.12,0.11 [0.09 – 0.12],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,TJK,Tajikistan,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.11,,,0.09,,0.13,0.11 [0.09 – 0.13],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,PRY,Paraguay,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.11,,,0.09,,0.14,0.11 [0.09 – 0.14],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.11,,,0.09,,0.14,0.11 [0.09 – 0.14],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.11,,,0.1,,0.13,0.11 [0.1 – 0.13],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.12,,,0.02,,0.37,0.12 [0.02 – 0.37],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,BEN,Benin,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.12,,,0.07,,0.18,0.12 [0.07 – 0.18],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,BDI,Burundi,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.12,,,0.07,,0.18,0.12 [0.07 – 0.18],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,MRT,Mauritania,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.12,,,0.07,,0.18,0.12 [0.07 – 0.18],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,PRT,Portugal,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.12,,,0.08,,0.16,0.12 [0.08 – 0.16],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,HND,Honduras,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.12,,,0.08,,0.17,0.12 [0.08 – 0.17],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,NIC,Nicaragua,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.12,,,0.08,,0.17,0.12 [0.08 – 0.17],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,FRA,France,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.12,,,0.09,,0.16,0.12 [0.09 – 0.16],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,ARG,Argentina,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.12,,,0.1,,0.14,0.12 [0.1 – 0.14],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,ECU,Ecuador,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.12,,,0.1,,0.16,0.12 [0.1 – 0.16],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,PRY,Paraguay,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.12,,,0.1,,0.16,0.12 [0.1 – 0.16],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,ETH,Ethiopia,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.12,,,0.11,,0.13,0.12 [0.11 – 0.13],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.12,,,0.11,,0.13,0.12 [0.11 – 0.13],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.12,,,0.11,,0.15,0.12 [0.11 – 0.15],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,BRA,Brazil,Year,2020,false,Sex,Female,FMLE,,,,,,,,,,0.13,,,0.06,,0.19,0.13 [0.06 – 0.19],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.13,,,0.06,,0.19,0.13 [0.06 – 0.19],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,MRT,Mauritania,Year,2020,false,Sex,Male,MLE,,,,,,,,,,0.13,,,0.08,,0.21,0.13 [0.08 – 0.21],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,EUR,Europe,Country,BLR,Belarus,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.13,,,0.08,,0.22,0.13 [0.08 – 0.22],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AFR,Africa,Country,BDI,Burundi,Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.13,,,0.09,,0.2,0.13 [0.09 – 0.2],,,EN,2022-09-21T22:00:00.000Z
SDGHIV,New HIV infections (per 1000 uninfected population),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2020,false,Sex,Both sexes,BTSX,,,,,,,,,,0.13,,,0.1,,0.16,0.13 [0.1 – 0.16],,,EN,2022-09-21T22:00:00.000Z
